,category,title,press,content,period
63,정치,"문 대통령, BTS 대상에 ""이제는 자부심 가질 만하지 않나요?""",한겨레 ,"
                        문재인 대통령이 23일 오후 에스엔에스(SNS)를 통해 그룹 방탄소년단(BTS)의 에이엠에이(AMA·아메리칸 뮤직 어워즈) 대상 수상을 축하했다. 문 대통령은 “한국의 문화...
                    ", 2021.11.23
64,정치,"송영길 ""전두환 조문·국가장 안해..추징금 사후 집행 검토중""",한겨레 ,"
                        [전두환 사망] 송영길 더불어민주당 대표가 23일 사망한 전두환씨를 조문하거나 빈소에 조화를 보내는 등의 추모 계획이 전혀 없다고 밝혔다. 송 대표는 956억원에 이르...
                    ", 2021.11.23
65,정치,"윤석열 ""박원순 서울시, 친여 단체 금고""..오세훈 발언 '복붙'",한겨레 ,"
                        윤석열 국민의힘 대선 후보가 “박원순 시장 시절 서울시는 친여 시민단체 금고나 다름없었다”고 말했다. “서울시 곳간은 시민단체 전용 에이티엠기(ATM·현금자동인...
                    ", 2021.11.23
66,정치,"장제원 ""자리 탐한 적 없다..윤 후보 곁 떠날 것""",한겨레 ,"
                        [2022 대선] 윤석열 국민의힘 대선후보의 비서실장으로 거론되던 장제원 의원이 23일 “윤 후보 곁을 떠나겠다”고 밝혔다. 윤 후보와 김종인 전 비상대책위원장이 장 ...
                    ", 2021.11.23
67,정치,"윤석열 ""전두환 조문..전직 대통령이니까 가야 하지 않겠나""",한겨레 ,"
                        [전두환 사망] ‘전두환 옹호’ 발언으로 물의를 빚었던 윤석열 국민의힘 대선 후보가 23일 사망한 전씨 빈소를 찾아가 직접 조문할 뜻을 밝혔다. 윤 후보는 이날 서울 ...
                    ", 2021.11.23
68,정치,[예언해줌]파국?봉합? 국힘 선대위 '윤vs김' 밀당 결말은?,한겨레 ,"
                        이번 주 완터치 3K쇼 뉴스 ‘예언해줌 라이브’는 지지율 정체 속에 선대위 쇄신 전권을 위임받아 ‘새로운 민주당’ 이틀째를 맞은 더불어민주당 이재명 대선 후보가 ...
                    ", 2021.11.23
69,정치,"심상정 ""전두환 '성찰 없는 죽음' 그조차 유죄""",한겨레 ,"
                        [전두환 사망] 심상정 정의당 대선 후보가 23일 사망한 전두환씨에 대해 “성찰 없는 죽음은 그조차 유죄”라며 비판했다. 심 후보는 이날 입장문을 내어 “전두환씨가 ...
                    ", 2021.11.23
70,정치,"이재명 ""학살 주범 전두환 반성 없어..5·18 진상규명 계속돼야""",한겨레 ,"
                        [전두환 사망] 이재명 더불어민주당 대선 후보가 23일 사망한 전두환씨에 대해 “최하 수백명을 살상했던, 자신의 사적 욕망을 위해 국가권력을 찬탈했던 결코 용서받을...
                    ", 2021.11.23
71,정치,"학살자 전두환, 반성 없이 죽다",한겨레 ,"
                        군사반란으로 정권을 찬탈하고, 내란을 일으켜 시민을 학살한 뒤 고문과 압제로 인권을 유린했던 독재자 전두환이 23일 사망했다. 한국 현대사에 치...
                    ", 2021.11.23
72,정치,"유인태 ""김종인, 나온다..'별의 순간' 놓치고 싶지 않을 것""",한겨레 ,"
                        유인태 전 국회사무총장이 국민의힘 선거대책위원회 참여를 놓고 윤석열 후보와 기싸움 중인 김종인 전 국민의힘 비상대책위원장이 결국엔 선대위에 합류할 것으로 관측...
                    ", 2021.11.23
73,정치,"김종인 ""더이상 정치 문제 얘기 안해..일상 회귀"" 선긋기",한겨레 ,"
                        김종인 국민의힘 전 비상대책위원장이 윤석열 대선 후보 선거대책위원회 합류에 선을 그으며 “더이상 정치 문제에 대해 얘기하고 싶지 않다”고 말했다. 이어 “(윤 후...
                    ", 2021.11.23
74,정치,"김부겸 ""여당 확장재정 요구하는데..인플레이션 염두에 둬야""",한겨레 ,"
                        김부겸 국무총리가 여당의 확장재정 요구에 물가 상승 등을 고려해 신중하게 대응할 수밖에 없다는 입장을 밝혔다. 김 총리는 지난 22일 오후 세종 총리공관에서 연 기...
                    ", 2021.11.23
75,정치,"문재인 정부와 차별화 나선 이재명, 민주당 점퍼도 벗었다",한겨레 ,"
                        [2022 대선]
                    ", 2021.11.23
76,정치,"국민의힘 '배우자 포럼' 추진..""새마을 부녀회냐"" ""김건희 등판돕기""",한겨레 ,"
                        “2021년에 이게 무슨 일입니까? 배우자 포럼이라길래, ‘배우자’(Let’s learn), ‘공부하자’(Let’s study)의 의미인줄 알았습니다.” (홍주희 정의당 선대위 청년...
                    ", 2021.11.23
77,정치,'여경 무용론' 부추긴 이준석..흉기난동 사건 '젠더 갈라치기',한겨레 ,"
                        이준석 국민의힘 대표가 22일 인천·양평의 흉기난동 사건을 언급하며 “국민은 남성·여성 관계없이 위기 상황에서 국민 재산과 생명을 지킬 경찰공무원 임용을 기대하...
                    ", 2021.11.22
78,정치,"김영삼 6주기 모인 대선 후보들..""통합과 개혁"" 목소리",한겨레 ,"
                        [2022 대선] 여야 대선 후보들이 김영삼 전 대통령 6주기를 맞아 묘역을 참배하며 ‘통합’과 ‘개혁’을 외쳤다. 22일 서울 동작구 국립서울현충원에서 열린 김 전 대...
                    ", 2021.11.22
79,정치,"김종인 인선 불만 ""참여 안한다""..국민의힘 선대위 출범 다시 덜컹",한겨레 ,"
                        김종인 전 국민의힘 비상대책위원장이 22일 국민의힘 대선 선거대책위원회 합류 거부 의사를 이준석 대표에게 전달한 것으로 확인됐다. 윤석열 대선 후보는 이날 김 전 ...
                    ", 2021.11.22
80,정치,소통한다 했지만..아쉬움 남긴 '국민과의 대화',한겨레 ,"
                        21일 문재인 대통령과 국민이 2년 만에 직접 마주한 ‘국민과의 대화’. 100분 사이 모두 26개의 질문이 오가는 동안, 문 대통령은 15번째에 청년 실업과 부동산 대책 ...
                    ", 2021.11.22
81,정치,현장 살리고 실무자 중심 간소화..'전권 쥔 이재명' 선대위 개편 속도,한겨레 ,"
                        [2022 대선] 더불어민주당이 선거대책위원회를 혁신하기 위한 모든 권한을 이재명 대선 후보에 위임하기로 하면서 개편 방안에 눈길이 쏠리고 있다. 이 후보 쪽에선 ‘...
                    ", 2021.11.22
82,정치,[포토] 여야 대선 후보 5인 한자리에,한겨레 ,"
                        여야를 비롯한 대선 후보들이 고 김영삼 전 대통령 서거 6주기 추모식에 나란히 참석했다. (▶관련기사: 김영삼 6주기 모인 대선 후보들…“통합과 개혁” 목소리 https...
                    ", 2021.11.22
83,정치,"싱하이밍 중국대사 ""올림픽 정치화하면 안 돼""",한겨레 ,"
                        싱하이밍 주한중국대사가 미국 등 일부 국가들이 내년 2월 중국에서 열리는 베이징겨울올림픽을 외교적으로 보이콧하는 문제를 검토하고 있다는 움직임에 대해 “(올림...
                    ", 2021.11.22
84,정치,"문 대통령 ""남경과 여경의 문제 아니라 경찰의 기본자세 사안""",한겨레 ,"
                        문재인 대통령이 22일 인천 흉기난동 사건의 경찰 부실대응과 관련해 “남경과 여경의 문제가 아니라 현장에 출동한 경찰의 기본 자세와 관련된 사안”이라며 시스템을 ...
                    ", 2021.11.22
85,정치,"심상정, 안철수에 ""빠른 시일 내 조건 없이 만나자""",한겨레 ,"
                        심상정 정의당 대선 후보가 22일 “대선 후보, 원내외 정당, 시민사회 누구라도 시대교체와 정치교체에 뜻을 같이한다면 적극적으로 만나겠다”며 안철수 국민의당 대선...
                    ", 2021.11.22
86,정치,프롬프터 작동 안 된 포럼 무대..윤석열 '2분 침묵' 해프닝,한겨레 ,"
                        윤석열 국민의힘 대선 후보가 미래비전을 발표하기 위해 연단에 섰으나 프롬프터가 작동되지 않아 2분 가까이 침묵하는 해프닝이 연출됐다. 윤 후보는 22일 서울 광진구...
                    ", 2021.11.22
