,category,title,press,content,period
60,사회,"""사죄하고 재산 환원하라"" 5·18 단체 전두환 빈소 시위",JTBC ,"
                        5·18 광주민주화운동 관련 단체 등 11개 시민단체는 ""이제라도 전두환 유족은 사죄하고 불의한 재산을 피해자와 대한민국에 환원하라""고 밝혔습니다. 5·18 민주화운동...
                    ", 2021.11.25
61,사회,"2살 입양아 때려 숨지게 한 양부 징역 22년..法, 살해 고의 인정",JTBC ,"
                        입양한 2살 아이를 때려 숨지게 한 양아버지에게 중형이 내려졌습니다. 수원지방법원은 30대 양아버지 A씨에게 징역 22년을 선고했습니다. 재판부는 A씨에게 적용된 아...
                    ", 2021.11.25
62,사회,"""군대 가기 싫어""..온몸에 문신 새긴 20대 집행유예",JTBC ,"
                        군대에 가지 않기 위해 온몸에 문신을 새긴 20대 남성이 징역형 집행유예를 선고받았습니다. 오늘(25일) 대구지법 형사4단독 김남균 판사는 군대에 가지 않으려고 온몸...
                    ", 2021.11.25
63,사회,"'불법집회' 양경수 민주노총 위원장, 1심서 집행유예 '석방'",JTBC ,"
                        코로나 방역수칙을 어기고 서울 도심에서 불법 집회를 주도한 혐의로 재판에 넘겨진 양경수 민주노총 위원장이 1심에서 집행유예를 선고받았습니다. 오늘(25일) 서울중...
                    ", 2021.11.25
64,사회,"국방위 'BTS 병역특례 허용' 법안 보류..국방부 ""신중해야""",JTBC ,"
                        방탄소년단(BTS)의 병역 특례 허용 법안이 보류됐습니다. 오늘(25일) 국회 국방위원회 법안소위(국방위)는 국위를 선양한 대중문화예술인이 군입대 대신 봉사활동 등으...
                    ", 2021.11.25
65,사회,"여친 살해한 30대 구속송치, ""아파트서 왜 떨어뜨렸냐"" 질문엔 ""..""",JTBC ,"
                        여자친구를 흉기로 찌르고 아파트 19층 베란다 밖으로 떨어뜨려 숨지게 한 30대 남성이 구속상태로 검찰에 넘겨졌습니다. 오늘(25일) 서울 서초경찰서는 살인 혐의를 받...
                    ", 2021.11.25
66,사회,"""현장이탈 다시는 없게"" 경찰의 결단..1만명 '재교육' 실시",JTBC ,"
                        최근 인천에서 발생한 '층간소음 흉기난동' 당시 경찰관이 현장을 이탈해 논란되자, 경찰이 재교육 결단을 내렸습니다. 신임 경찰관 1만여 명에 대해 테이저건, 권총 사...
                    ", 2021.11.25
67,사회,"'개천 용' 옛말..""집안 어려우면 명문대 못 갈 확률 70%""",JTBC ,"
                        부모의 경제 환경에 따라 대학 진학에 기회 불평등이 존재한다는 연구 결과가 나왔습니다. 오늘(25일) 한국조세재정연구원이 발간한 '조세 재정 브리프-대학입학 성과에...
                    ", 2021.11.25
68,사회,'그래도 커피' 코로나 딛고 다시 닻 올린 강릉커피축제 개막,JTBC ,"
                        제13회 강릉커피축제가 오늘(25일) 개막했습니다. 지난해 12번째 축제는 코로나 19 여파로 열리지 못했습니다. 올해도 단계적 일상 회복에 맞추느라 원래 축제를 열던 9...
                    ", 2021.11.25
69,사회,내년부터 경기도 시외버스에 '스마트형 공기정화장치' 단다,JTBC ,"
                        경기도가 시외버스 실내의 미세먼지와 바이러스를 줄여주는 '스마트형 공기정화장치' 보급 사업을 내년부터 추진합니다. 스마트형 공기정화장치는 실내 오염 공기를 프...
                    ", 2021.11.25
70,사회,"대법원 ""미성년리얼돌은 풍속 해치는 물품..수입 규제 정당""",JTBC ,"
                        대법원은 16세 미만 여성 미성년자를 본뜬 '리얼돌'의 수입을 제한한 세관당국의 처분이 정당하다는 취지의 판단을 내렸습니다. 대법원 2부(주심 민유숙 대법관)은 A씨...
                    ", 2021.11.25
71,사회,"김병찬 피해자 스토킹 신고에..경찰 ""같이 있는 사진 있어야""",JTBC ,"
                        헤어진 여자친구를 끈질기게 스토킹하다 결국 살해한 피의자 김병찬의 얼굴 등 신상정보가 공개된 가운데, 피해 유족 측은 경찰의 부실 대응으로 이런 일이 발생했다며 ...
                    ", 2021.11.25
72,사회,'공무상 비밀 누설 혐의' 신광렬·조의연·성창호 판사 무죄 확정,JTBC ,"
                        '사법농단' 의혹 사건으로 재판을 받아온 신광렬ㆍ조의연ㆍ성창호 부장판사에게 오늘(25일) 무죄가 확정됐습니다. 대법원 2부(주심 천대엽 대법관)은 검찰 수사를 방해...
                    ", 2021.11.25
73,사회,"""집 한 채 넘으면 승진 불가""..오세훈, 서울시 고위공직자 검증 강화",JTBC ,"
                        서울시가 다주택 고위공직자에게 인사 불이익을 주는 방향으로 인사 검증을 강화합니다. 집을 2채 이상 가진 서울시 고위 공무원은 앞으로 승진에서 배제되고 주택 관련...
                    ", 2021.11.25
74,사회,서울시 3차 미세먼지 계절관리 돌입..합동단속 2배 늘린다,JTBC ,"
                        서울시가 오는 12월에서 내년 3월까지 '제3차 미세먼지 계절관리 기간' 동안 사업장 대기오염 규제와 관리를 집중 강화합니다. 대기오염물질 배출 업체에서 나오는 초미...
                    ", 2021.11.25
75,사회,"조희연 ""만 4·5세 의무교육 추진..유치원→유아학교로 바꾸자""",JTBC ,"
                        조희연 서울시교육감이 초등학교 취학 전 만 4~5살 아이들에 대해 의무교육을 하자고 제안했습니다. 조 교육감이 밝힌 의무교육은 유치원 명칭을 '유아학교'로 바꾸고 ...
                    ", 2021.11.25
76,사회,화물연대 총파업 돌입..물류대란 우려에 비상수송대책,JTBC ,"
                        민주노총 공공운수노조 화물연대본부가 안전운임제 전면 확대 등을 요구하며 오늘부터 사흘 동안 1차 총파업에 돌입합니다. 화물연대는 오늘 10시 서울과 부산 등 전국 ...
                    ", 2021.11.25
77,사회,"일상회복 위기감..""12월 중순 6000명대 나올 수도""",JTBC ,"
                        [앵커] 단계적 일상 회복에 대한 기대감이 시간이 흐를수록 위기감으로 바뀌고 있습니다. 하루 신규 확진자 수는 4천 명 선을 넘어섰고 이 같은 추세대로 가면 12월 중...
                    ", 2021.11.25
78,사회,계모가 부르면 스스로 무릎꿇은 3살 아이..결국 숨 거뒀다,JTBC ,"
                        세 살배기 아들을 때려 숨지게 한 의붓어머니가 구속됐습니다. 아이의 몸 곳곳에는 찰과상과 멍 자국이 발견됐습니다. 의붓어머니가 부르면 아이가 무릎을 꿇었다는 지...
                    ", 2021.11.25
79,사회,"위중증 또 최다 612명, 사망 39명..신규확진 3938명",JTBC ,"
                        국내 코로나19 하루 확진자 수는 이틀 연속 4,000명 안팎을 나타냈습니다. 오늘(25일) 0시 기준 신규 확진자는 3,938명입니다. 전날 집계(4,115명)보다 177명 적습니다....
                    ", 2021.11.25
80,사회,[뉴스체크|오늘] 양경수 민주노총 위원장 1심 선고,JTBC ,"
                        1. 한국은행 기준금리 결정…인상 유력 오늘(25일) 한국은행 금융통화위원회 회의에서 기준금리를 인상할지 결정이 나옵니다. 지난달 이주열 총재는 다음 회의에서 추가...
                    ", 2021.11.25
81,사회,[뉴스체크|사회] 인천서 주차된 화물차 4대 화재,JTBC ,"
                        1. 서울 강남 공사장서 50대 추락사 어제(24일) 오후 서울 강남의 건물 공사장에서 50대 노동자가 3층 높이에서 떨어졌습니다. 추락 방지 안전망 설치 작업을 하던 도중...
                    ", 2021.11.25
82,사회,울산 울주군 야산서 화재..축구장 3개 넓이 불에 타,JTBC ,"
                        어제(24일) 저녁 8시쯤 울산 울주군 야산에서 불이 나 6시간 만에 꺼졌습니다. 인력 130여 명과 장비 20여 대가 투입돼 새벽 2시가 넘어 완전히 진화됐는데 축구장 3개 ...
                    ", 2021.11.25
83,사회,"""김병찬, 스토킹 범죄"" 법원 판단에도..경찰, 입건 안 해",JTBC ,"
                        [앵커] 스토킹 피해로 경찰의 신변보호를 받고 있던 여성이 결국 살해된 사건, 이 사건을 계기로라는 말이 참 아쉽지만 스토킹 처벌법의 빈틈을 없애야 한다는 지적이 ...
                    ", 2021.11.25
84,사회,3분기 출생아 수 '역대 최저'..혼인 건수도 가장 낮아,JTBC ,"
                        [앵커] 출생아 수, 역대 최저 기록이 나왔고요. 올해도 지난해처럼 한 해 출생아 수가 20만 명대에 그칠 것으로 예상됩니다. 출생아 수와 직결되는 혼인 건수도 가장 낮...
                    ", 2021.11.25
